Src_IP,Dst_IP,Src_Port,Dst_Port,Protocol,Duration,Total_Pkts,Total_Bytes,Pkt_Len_Std,Pkt_Len_Max,Payload_Bytes_Total,IAT_Std,IAT_Max
141.48.4.230,172.29.34.194,443,49812,TCP,0.0292725563049316,12,784,9.067647005823629,78,0,0.0048803597690719,0.0166568756103515
141.48.4.230,172.29.34.194,443,49822,TCP,0.028543472290039,11,730,8.772609514047142,78,0,0.0043280315564235,0.0126445293426513
141.48.4.230,172.29.34.194,443,49812,TCP,0.0272347927093505,6,7598,470.1661644804124,1975,7202,0.0068311776699421,0.0183103084564209
141.48.4.230,172.29.34.194,443,49844,TCP,0.0240149497985839,5,7532,817.3402229182166,2802,7202,0.0054537944649534,0.0142576694488525
141.48.4.230,172.29.34.194,443,49850,TCP,0.0179283618927001,11,730,8.772609514047142,78,0,0.0026821359328804,0.0092434883117675
141.48.4.230,172.29.34.194,443,49856,TCP,0.017496109008789,11,730,8.772609514047142,78,0,0.0026713702001747,0.0092368125915527
141.48.4.230,172.29.34.194,443,49850,TCP,0.015214204788208,5,7532,817.3402229182166,2802,7202,0.0029527213339185,0.0078210830688476
141.48.4.230,172.29.34.194,443,49856,TCP,0.0150790214538574,5,7532,817.3402229182166,2802,7202,0.0028300375449182,0.0075297355651855
172.29.34.1,172.29.34.217,53,35340,DNS,0.0004608631134033,2,259,42.5,172,0,0.0,0.0004608631134033
141.48.4.230,172.29.34.194,443,49858,TCP,0.2275094985961914,15,1018,3.827386691841953,78,0,0.0531651394932662,0.2077758312225341
141.48.4.230,172.29.34.194,443,49870,TCP,0.2228217124938964,15,1018,3.827386691841953,78,0,0.0536351701391732,0.2092049121856689
141.48.4.230,172.29.34.194,443,49884,TCP,0.2223601341247558,14,952,3.927922024247863,78,0,0.0554628355671123,0.2091407775878906
141.48.4.230,172.29.34.194,443,49884,TCP,0.2201483249664306,12,11644,917.6962399884228,2802,10852,0.059791228016457,0.2090301513671875
141.48.4.230,172.29.34.194,443,49858,TCP,0.2243969440460205,17,18650,692.4484665971423,2802,17528,0.05010532077742,0.2079756259918213
141.48.4.230,172.29.34.194,443,52818,TCP,0.3091292381286621,15,1018,3.827386691841953,78,0,0.0534663862382335,0.2076168060302734
141.48.4.230,172.29.34.194,443,52818,TCP,0.3052980899810791,12,12599,897.8782822422102,2802,11807,0.061776385671817,0.2080068588256836
141.48.4.230,172.29.34.194,443,52828,TCP,0.2151188850402832,12,11614,956.848893794394,2802,10822,0.0586410675896245,0.2049307823181152
141.48.4.230,172.29.34.194,443,52834,TCP,0.0159254074096679,13,886,4.035346784185847,78,0,0.0025523181370251,0.0096664428710937
141.48.4.230,172.29.34.194,443,52834,TCP,0.0113489627838134,11,12480,1064.546626814043,2802,11754,0.0015944148293332,0.0056562423706054
141.48.4.230,172.29.34.194,443,52844,TCP,1.91217041015625,15,1018,3.827386691841953,78,0,0.4219035527131505,1.645364284515381
141.48.4.230,172.29.34.194,443,52854,TCP,0.2519361972808838,31,2086,3.428472324022302,78,0,0.0363538467427553,0.2029275894165039
141.48.4.230,172.29.34.194,443,52858,TCP,2.839460372924805,16,1096,4.444097208657794,78,0,0.6445600432462285,2.593188762664795
141.48.4.230,172.29.34.194,443,52854,TCP,0.2484426498413086,40,89963,1350.217285985852,5538,87323,0.032073062949718,0.2029862403869629
141.48.4.230,172.29.34.194,443,52844,TCP,1.90815258026123,11,11071,935.5768627513736,2802,10345,0.5016971539886588,1.684325456619263
141.48.4.230,172.29.34.194,443,52858,TCP,2.834687471389771,14,13897,917.7848025967476,2802,12973,0.6875086333852518,2.591962337493896
141.48.4.230,172.29.34.194,443,52874,TCP,0.2218263149261474,28,1888,3.579989738897619,78,0,0.0386503511851871,0.2051804065704345
141.48.4.230,172.29.34.194,443,52874,TCP,0.2187786102294922,45,98530,1353.126988465451,6906,95560,0.0305172781296153,0.2050049304962158
172.29.34.9,224.0.0.251,5353,5353,DNS,27.00039744377136,2,374,0.0,187,0,0.0,27.00039744377136
172.29.34.216,54.239.195.35,43406,443,TCP,10.8041832447052,35,2546,6.5393003432777,86,0,1.728995107035004,10.24075245857239
172.29.34.216,54.239.195.35,43418,443,TCP,0.0488440990447998,13,844,5.797367286589775,74,0,0.0065802951321035,0.0158114433288574
172.29.34.216,54.239.195.35,43436,443,TCP,0.0477666854858398,13,844,5.797367286589775,74,0,0.006514271983989,0.016387939453125
172.29.34.216,54.239.195.35,43436,443,TCP,0.0317699909210205,10,6683,826.9320467849822,2802,6023,0.0059724044169688,0.014993667602539
172.29.34.216,54.239.195.35,43430,443,TCP,0.0320208072662353,10,6683,826.9320467849822,2802,6023,0.0058151573288691,0.0145890712738037
172.29.34.1,172.29.34.217,53,48987,DNS,0.0005879402160644,2,259,42.5,172,0,0.0,0.0005879402160644
172.29.34.217,3.160.39.70,46486,443,TCP,8.310527324676514,13,886,4.035346784185847,78,0,0.9909598213047708,3.456384420394897
172.29.34.217,3.160.39.70,46486,443,TCP,14.02142763137817,19,20166,464.1997313460204,1967,18912,1.631863672691968,6.847799777984619
172.29.34.216,18.238.243.33,34582,443,TCP,0.1481735706329345,21,1414,3.34284357614938,78,0,0.0119714320580992,0.0305681228637695
172.29.34.216,18.238.243.33,34582,443,TCP,0.0945479869842529,22,26673,1032.241896381187,2802,25221,0.0095757312174551,0.030130386352539
172.29.34.216,18.238.243.33,54464,443,UDP,0.2533278465270996,19,13004,720.2366800894414,2442,12206,0.0211976045087273,0.0604276657104492
104.16.80.73,172.29.34.202,443,40182,TCP,58.57493996620178,19,13556,739.189340349566,2802,12302,13.40102941953229,58.50801682472229
162.159.152.4,172.29.34.202,443,48690,UDP,29.18587327003479,31,17806,722.642091281411,3310,16504,2.921360086814992,14.60716557502747
141.48.4.230,172.29.34.194,443,52880,TCP,5.850815534591675,13,862,6.556084846973082,78,0,1.539259488149313,5.589369058609009
141.48.4.230,172.29.34.194,443,52896,TCP,5.796335458755493,15,994,6.104279009205119,78,0,1.433608335734951,5.579604625701904
141.48.4.230,172.29.34.194,443,52888,TCP,0.2132604122161865,13,9751,592.4523299925569,1975,8893,0.0558625691888004,0.2029857635498047
141.48.4.230,172.29.34.194,443,52896,TCP,5.794081687927246,11,8647,636.5718490541853,1975,7921,1.667838157032957,5.579705476760864
141.48.4.230,172.29.34.194,443,52908,TCP,5.794946908950806,14,928,6.318098396427423,78,0,1.480704341601601,5.571597576141357
141.48.4.230,172.29.34.194,443,52908,TCP,5.792835712432861,10,8580,873.5108470992218,2802,7920,1.74389773886273,5.572850704193115
172.217.19.67,172.29.34.202,443,58372,TCP,58.33560705184937,102,6760,1.609754960923435,78,0,5.731658877904576,57.893630027771
172.217.19.67,172.29.34.202,443,59819,UDP,0.4816932678222656,197,430852,2832.02652248734,19932,422578,0.0143375171976011,0.1654555797576904
172.217.19.67,172.29.34.202,443,58380,TCP,10.81475687026978,12,814,4.722875771768251,78,0,2.867536627151503,10.03192567825317
172.29.34.1,172.29.34.202,53,52922,DNS,0.0051178932189941,2,200,14.0,114,0,0.0,0.0051178932189941
172.217.19.78,172.29.34.202,443,58558,TCP,10.80955052375794,12,820,4.149966532662911,78,0,2.860676093288622,10.00921845436096
172.217.19.67,172.29.34.202,443,58380,TCP,0.7572815418243408,10,11603,529.3433762691284,1966,10943,0.1483754494461951,0.4560215473175049
172.29.34.1,172.29.34.202,53,33424,DNS,0.0008974075317382,2,217,20.5,129,0,0.0,0.0008974075317382
172.29.34.1,172.29.34.202,53,34716,DNS,0.0049219131469726,2,204,14.0,116,0,0.0,0.0049219131469726
142.251.209.131,172.29.34.202,443,44505,UDP,0.0501537322998046,39,43076,966.5222050799232,3798,41438,0.0032709830874802,0.0200989246368408
142.251.209.131,172.29.34.202,443,54790,UDP,0.0635719299316406,17,13716,696.4331170365108,2546,13002,0.0072550169413464,0.0203850269317626
172.29.34.1,172.29.34.194,53,37754,DNS,0.0052669048309326,2,218,8.0,117,0,0.0,0.0052669048309326
172.29.34.1,172.29.34.194,53,54787,DNS,0.0053374767303466,2,280,39.0,179,0,0.0,0.0053374767303466
141.48.4.230,172.29.34.194,443,52912,TCP,0.276993989944458,12,9861,803.2156336667425,2802,9069,0.0597884495290446,0.2080485820770263
172.29.34.1,172.29.34.194,53,35306,DNS,0.0006754398345947,2,280,39.0,179,0,0.0,0.0006754398345947
172.29.34.216,51.38.13.222,54020,443,TCP,0.3629841804504394,8,8781,580.4317224058314,1958,8349,0.0773523265865298,0.2333259582519531
141.48.4.230,172.29.34.194,443,52930,TCP,0.2139241695404052,12,820,4.149966532662911,78,0,0.0584553323146714,0.2042322158813476
141.48.4.230,172.29.34.194,443,52940,TCP,0.2248625755310058,13,886,4.035346784185847,78,0,0.0575408992238619,0.2094428539276123
172.29.34.1,172.29.34.194,53,60760,DNS,0.0119705200195312,2,186,8.0,101,0,0.0,0.0119705200195312
172.29.34.1,172.29.34.194,53,33802,DNS,0.0053915977478027,2,257,43.5,172,0,0.0,0.0053915977478027
141.48.4.230,172.29.34.194,443,52946,TCP,0.2220697402954101,15,1018,3.827386691841953,78,0,0.0534386921809385,0.2084732055664062
141.48.4.230,172.29.34.194,443,52948,TCP,0.2194528579711914,14,952,3.927922024247863,78,0,0.0544023559786737,0.2052481174468994
141.48.4.230,172.29.34.194,443,52948,TCP,0.2168328762054443,12,10312,810.3548948180394,2802,9520,0.0586044207222533,0.2049891948699951
141.48.4.230,172.29.34.194,443,52952,TCP,0.2193202972412109,15,1018,3.827386691841953,78,0,0.0523790929620526,0.2044546604156494
141.48.4.230,172.29.34.194,443,52960,TCP,0.2177402973175048,16,1084,3.73329613076702,78,0,0.0505303561822842,0.2035098075866699
141.48.4.230,172.29.34.194,443,52952,TCP,0.2175583839416504,17,22363,969.9626504420648,2802,21241,0.0491774926725919,0.2040038108825683
141.48.2.95,172.29.34.194,443,49144,TCP,8.300971508026123,12,7874,611.2661495253566,2160,7082,1.456856687878348,5.002334833145142
141.48.4.230,172.29.34.194,443,52960,TCP,0.215050458908081,14,13493,782.2270567855263,2802,12569,0.0538465502231374,0.2030293941497802
141.95.96.21,172.29.34.194,443,56176,TCP,8.796462059020996,34,2272,2.705882352941177,78,0,0.5836366022207851,3.075188636779785
141.95.96.21,172.29.34.194,443,56188,TCP,10.75647306442261,12,820,4.149966532662911,78,0,2.203309234429102,7.601818084716797
141.95.96.21,172.29.34.194,443,56176,TCP,4.309924364089966,12,13757,534.3439058529837,1965,12965,0.6024878872614446,2.02818775177002
141.48.4.230,172.29.34.194,443,52972,TCP,0.0157384872436523,13,886,4.035346784185847,78,0,0.0027762655222784,0.0104122161865234
141.48.4.230,172.29.34.194,443,52986,TCP,0.0128173828125,13,886,4.035346784185847,78,0,0.0021589574628006,0.0081384181976318
141.48.4.230,172.29.34.194,443,52986,TCP,0.0094039440155029,10,7473,758.9636420804359,2600,6813,0.001453085331438,0.004983901977539
141.48.4.230,172.29.34.194,443,52972,TCP,0.010261058807373,10,7683,758.6490690694874,2600,7023,0.0017460150668731,0.0059056282043457
141.48.4.230,172.29.34.194,443,53010,TCP,0.2179625034332275,16,1084,3.73329613076702,78,0,0.0503988310195866,0.2029485702514648
141.48.4.230,172.29.34.194,443,52998,TCP,0.215444803237915,12,12009,966.2813707714746,2802,11217,0.0580517188153566,0.2030434608459472
141.48.4.230,172.29.34.194,443,53010,TCP,0.215355634689331,13,10908,634.1193119399123,1981,10050,0.0558584116896304,0.2030954360961914
fe80::a00:27ff:fe14:dcf3,ff02::fb,5353,5353,DNS,27.00067090988159,2,360,0.0,180,0,0.0,27.00067090988159
172.29.34.216,224.0.0.251,5353,5353,DNS,27.00072145462036,2,374,0.0,187,0,0.0,27.00072145462036
141.48.4.230,172.29.34.194,443,53024,TCP,0.2262220382690429,16,1084,3.73329613076702,78,0,0.0516909160170468,0.2082583904266357
141.48.4.230,172.29.34.194,443,53040,TCP,0.2245118618011474,17,1150,3.64516079643051,78,0,0.0500765172872545,0.2078185081481933
141.48.4.230,172.29.34.194,443,53052,TCP,0.2233147621154785,16,1084,3.73329613076702,78,0,0.0520308138193748,0.2094786167144775
141.48.4.230,172.29.34.194,443,53058,TCP,0.2222988605499267,15,1018,3.827386691841953,78,0,0.0528596840132921,0.2062795162200927
141.48.4.230,172.29.34.194,443,53064,TCP,0.2262477874755859,42,2880,5.150787536377128,86,0,0.0315525333774904,0.204845905303955
141.48.4.230,172.29.34.194,443,53072,TCP,0.2225651741027832,18,1216,3.5624932315292,78,0,0.0482302662349351,0.2058398723602295
141.48.4.230,172.29.34.194,443,53024,TCP,0.2185232639312744,16,22478,1030.405070530517,2802,21422,0.0516865627421857,0.207918643951416
141.48.4.230,172.29.34.194,443,53058,TCP,0.2172613143920898,14,17881,1076.900789870863,2802,16957,0.0546441233406573,0.2059342861175537
141.48.4.230,172.29.34.194,443,53072,TCP,0.217839241027832,20,28994,1021.211442356577,2802,27674,0.0458397922710301,0.205881118774414
141.48.4.230,172.29.34.194,443,53064,TCP,0.2218236923217773,54,122946,1231.538042699974,5538,119382,0.0278391309571,0.2048494815826416
141.48.4.230,172.29.34.194,443,53082,TCP,0.2246675491333007,12,17448,1092.157268894915,2802,16656,0.0596959755293083,0.2090928554534912
141.48.4.230,172.29.34.194,443,53094,TCP,0.2248682975769043,10,7354,762.1846495436654,2600,6694,0.0651335036236562,0.2091166973114013
141.48.4.230,172.29.34.194,443,53106,TCP,0.2291512489318847,14,952,3.927922024247863,78,0,0.0545817746534451,0.2065029144287109
141.48.4.230,172.29.34.194,443,53122,TCP,0.2330477237701416,12,820,4.149966532662911,78,0,0.0586688920046452,0.2065026760101318
141.48.4.230,172.29.34.194,443,53128,TCP,0.2292020320892334,14,952,3.927922024247863,78,0,0.0546221239216033,0.2066617012023925
141.48.4.230,172.29.34.194,443,53106,TCP,0.226466417312622,12,9714,805.98692090298,2802,8922,0.0589956928551002,0.2070302963256836
141.48.4.230,172.29.34.194,443,53136,TCP,0.2338771820068359,13,886,4.035346784185847,78,0,0.0573965119449331,0.2096083164215088
141.48.4.230,172.29.34.194,443,53128,TCP,0.2261457443237304,13,9911,589.3409015373463,1981,9053,0.056780522225955,0.2070531845092773
141.48.4.230,172.29.34.194,443,53122,TCP,0.2294509410858154,12,10133,800.5337238714903,2802,9341,0.0588986845934854,0.206986665725708
141.48.4.230,172.29.34.194,443,53136,TCP,0.2295856475830078,12,9733,805.6943649562296,2802,8941,0.0598488401288585,0.2100059986114502
141.48.2.10,172.29.34.205,443,53512,TCP,20.10446500778198,1011,81322,11.63144726174376,94,0,0.2409639732874104,4.985727310180664
172.29.34.1,172.29.34.217,53,57908,DNS,0.0008225440979003,2,269,42.5,177,0,0.0,0.0008225440979003
141.48.4.230,172.29.34.194,443,53142,TCP,0.2240707874298095,13,886,4.035346784185847,78,0,0.0574480846660208,0.2090518474578857
141.48.4.230,172.29.34.194,443,53154,TCP,0.2216536998748779,12,820,4.149966532662911,78,0,0.0591375148186132,0.2069880962371826
141.48.4.230,172.29.34.194,443,53142,TCP,0.2193620204925537,10,7635,756.8811333360081,2600,6975,0.0649667159302561,0.2080640792846679
141.48.4.230,172.29.34.194,443,53162,TCP,0.2195298671722412,13,886,4.035346784185847,78,0,0.0569225981198341,0.2069885730743408
141.48.4.230,172.29.34.194,443,53170,TCP,0.2192981243133545,12,820,4.149966532662911,78,0,0.0585588519823689,0.2049508094787597
141.48.4.230,172.29.34.194,443,53178,TCP,0.2301030158996582,14,952,3.927922024247863,78,0,0.0553645819883388,0.2091379165649414
141.48.4.230,172.29.34.194,443,53154,TCP,0.2161004543304443,10,7637,756.8767469013698,2600,6977,0.0643751267394771,0.2060425281524658
141.48.4.230,172.29.34.194,443,53170,TCP,0.2129285335540771,10,7373,761.5341161103684,2600,6713,0.063747763213277,0.2039320468902588
141.48.4.230,172.29.34.194,443,53178,TCP,0.2214796543121338,12,9733,805.8205402293711,2802,8941,0.0594447995365951,0.2080402374267578
141.48.4.230,172.29.34.194,443,53184,TCP,0.2173159122467041,13,9793,592.5622829472002,1981,8935,0.0566710119930803,0.2060163021087646
172.29.34.216,51.38.13.178,43166,443,TCP,10.84409713745117,12,728,5.557777333511022,74,0,2.784216208326141,9.770064115524292
172.29.34.216,51.38.13.178,43166,443,TCP,0.8141028881072998,7,8699,463.9454137490482,1958,8321,0.1711473673986886,0.4719915390014648
141.48.4.230,172.29.34.194,443,53196,TCP,0.2218422889709472,13,886,4.035346784185847,78,0,0.0569868427622407,0.2073032855987548
141.48.4.230,172.29.34.194,443,53202,TCP,0.2219281196594238,13,910,5.203549084703927,78,0,0.0560285911678551,0.2040190696716308
141.48.4.230,172.29.34.194,443,53216,TCP,0.2235786914825439,14,952,3.927922024247863,78,0,0.0540391915072612,0.2040755748748779
141.48.4.230,172.29.34.194,443,53218,TCP,0.2234299182891845,16,1084,3.73329613076702,78,0,0.0507110827956749,0.2043104171752929
141.48.4.230,172.29.34.194,443,53222,TCP,0.2283391952514648,13,886,4.035346784185847,78,0,0.0578394427655566,0.2105927467346191
141.48.4.230,172.29.34.194,443,53216,TCP,0.2194662094116211,12,9700,806.8897418827157,2802,8908,0.0584826148438901,0.2046828269958496
172.29.34.110,239.255.255.250,34975,3702,UDP,27.00025272369385,2,1298,0.0,649,1214,0.0,27.00025272369385
fe80::3a7c:76ff:fed2:c7f,ff02::c,52493,3702,UDP,27.00025224685669,2,1338,0.0,669,1214,0.0,27.00025224685669
141.48.4.230,172.29.34.194,443,53222,TCP,0.2228972911834716,10,7383,761.1382331745002,2600,6723,0.0658884373091903,0.2110135555267334
172.29.34.217,34.210.207.242,38464,443,TCP,2.290939092636108,9,10604,523.9639041379722,1972,10010,0.3819887616278563,1.151951313018799
fe80::3a7c:76ff:fed2:c7f,ff02::2,0,0,ICMPv6 Neighbor Discovery Option - Source Link-Layer Address,27.00068354606628,2,140,0.0,70,0,0.0,27.00068354606628
141.48.4.230,172.29.34.194,443,53228,TCP,0.3404033184051513,15,1018,3.827386691841953,78,0,0.0553717978467479,0.2088072299957275
141.48.4.230,172.29.34.194,443,53228,TCP,0.3375897407531738,10,7790,758.093397939858,2600,7130,0.0704316668792606,0.2090299129486084
141.48.4.230,172.29.34.194,443,53244,TCP,0.2149217128753662,11,12393,1046.393831015252,2802,11667,0.0605542656507847,0.2030589580535888
141.48.4.230,172.29.34.194,443,53258,TCP,0.2200307846069336,13,886,4.035346784185847,78,0,0.0575229665996443,0.2090177536010742
141.48.4.230,172.29.34.194,443,53258,TCP,0.2161450386047363,10,7503,758.2126416777816,2600,6843,0.0654144201562233,0.209003210067749
141.48.4.230,172.29.34.194,443,53274,TCP,0.2242326736450195,14,952,3.927922024247863,78,0,0.0545535895911638,0.2061266899108886
141.48.4.230,172.29.34.194,443,53274,TCP,0.2223563194274902,12,10102,800.6027763851157,2802,9310,0.0587991373079284,0.2060680389404297
172.29.34.1,172.29.34.200,53,35017,DNS,0.0008583068847656,2,268,39.0,173,0,0.0,0.0008583068847656
141.48.4.22,172.29.34.200,443,36364,TCP,51.65905427932739,303,21614,7.694954270957249,94,0,2.005934621785996,25.01988410949707
141.48.4.22,172.29.34.200,443,36364,TCP,51.6561233997345,444,870573,2168.756869423396,23322,841269,1.65765515656309,25.019033908844
141.48.4.230,172.29.34.194,443,53276,TCP,0.2118198871612548,10,7587,757.2980985054697,2600,6927,0.0637754954125811,0.2038764953613281
141.48.4.230,172.29.34.194,443,53292,TCP,0.2267043590545654,12,820,4.149966532662911,78,0,0.0597215384304003,0.2093315124511718
141.48.4.230,172.29.34.194,443,53308,TCP,0.2217006683349609,13,886,4.035346784185847,78,0,0.0560633070182732,0.204313039779663
141.48.4.1,172.29.34.215,443,35677,TCP,0.0012195110321044,6,372,5.656854249492381,66,0,0.0002588553455523,0.0006206035614013
141.48.4.1,172.29.34.215,443,36221,TCP,0.0009796619415283,2,180,0.0,90,48,0.0,0.0009796619415283
141.48.4.2,172.29.34.215,443,43515,TCP,0.0023701190948486,2,180,0.0,90,48,0.0,0.0023701190948486
141.48.4.2,172.29.34.215,443,43515,TCP,0.0024037361145019,3,186,5.656854249492381,66,0,0.0011663436889648,0.0023682117462158
172.29.34.217,54.239.195.103,34100,443,TCP,8.30827021598816,13,886,4.035346784185847,78,0,0.9793602373747976,3.391657590866089
172.29.34.217,54.239.195.103,34100,443,TCP,14.00189805030823,19,20419,454.0813806764249,1990,19165,1.638548275945101,6.912046670913696
172.29.34.217,54.239.195.103,34102,443,TCP,9.999382734298706,11,754,4.271760045262083,78,0,2.351239412690512,7.859670162200928
172.29.34.110,239.255.255.250,57217,3702,UDP,27.000572681427,2,1298,0.0,649,1214,0.0,27.000572681427
fe80::3a7c:76ff:fed2:c7f,ff02::c,41711,3702,UDP,27.00065970420837,2,1338,0.0,669,1214,0.0,27.00065970420837
172.29.34.217,54.239.195.103,34102,443,TCP,4.103816986083984,13,16687,403.8841300825577,1990,15829,0.5868555995900977,2.028106927871704
141.48.4.230,172.29.34.194,443,53316,TCP,0.3001830577850342,10,7360,761.974671495057,2600,6700,0.0665517160657904,0.205942153930664
141.48.4.230,172.29.34.194,443,53330,TCP,0.214313268661499,12,13589,1021.006322077499,2802,12797,0.0581211510804241,0.2031862735748291
141.48.4.230,172.29.34.194,443,53346,TCP,0.2222285270690918,13,886,4.035346784185847,78,0,0.0573970596182447,0.2087762355804443
172.29.34.110,239.255.255.250,33771,3702,UDP,27.0000205039978,2,1298,0.0,649,1214,0.0,27.0000205039978
fe80::3a7c:76ff:fed2:c7f,ff02::c,57841,3702,UDP,27.00002002716064,2,1338,0.0,669,1214,0.0,27.00002002716064
172.29.34.1,172.29.34.202,53,44428,DNS,0.0143437385559082,2,392,96.0,292,0,0.0,0.0143437385559082
172.29.34.202,91.189.91.96,43158,80,TCP,0.2773504257202148,9,795,57.6040122059412,251,0,0.0444292934370441,0.0942802429199218
172.29.34.202,91.189.91.96,43158,80,TCP,0.0,1,154,0.0,154,0,0.0,0.0
172.29.34.110,239.255.255.250,44575,3702,UDP,27.00048160552979,2,1298,0.0,649,1214,0.0,27.00048160552979
fe80::3a7c:76ff:fed2:c7f,ff02::c,37177,3702,UDP,27.00048112869263,2,1338,0.0,669,1214,0.0,27.00048112869263
172.29.34.1,172.29.34.216,53,37494,DNS,0.0250995159149169,2,240,32.0,152,0,0.0,0.0250995159149169
172.29.34.1,172.29.34.216,53,40687,DNS,0.0248398780822753,2,400,112.0,312,0,0.0,0.0248398780822753
141.48.4.230,172.29.34.194,443,53378,TCP,5.851080417633057,8,6255,844.7568344648062,2600,5727,2.043531451214418,5.841476678848267
162.159.152.4,172.29.34.202,443,40063,UDP,29.29860758781433,33,19084,624.2733708127944,2442,17698,2.847603555785974,14.65159249305725
fe80::a00:27ff:fea1:596c,ff02::fb,5353,5353,DNS,27.00096416473389,2,360,0.0,180,0,0.0,27.00096416473389
164.132.77.106,172.29.34.216,443,58134,TCP,10.38351130485535,12,728,5.557777333511022,74,0,2.853817527938293,9.966030597686768
172.29.34.216,54.38.164.88,48778,443,TCP,10.86241722106934,11,668,5.801111321288661,74,0,2.283037137125872,7.596692085266113
172.29.34.216,54.38.164.88,48778,443,TCP,4.408270120620728,11,13081,517.1327978174586,1958,12487,0.6150292914168972,2.028346061706543
172.29.34.1,172.29.34.216,53,33697,DNS,0.0071840286254882,2,248,26.0,150,0,0.0,0.0071840286254882
172.29.34.1,172.29.34.216,53,53896,DNS,0.0075099468231201,2,260,32.0,162,0,0.0,0.0075099468231201
172.29.34.1,172.29.34.216,53,46853,DNS,0.0041043758392333,2,241,34.5,155,0,0.0,0.0041043758392333
172.29.34.1,172.29.34.216,53,47124,DNS,0.0003273487091064,2,347,63.5,237,0,0.0,0.0003273487091064
172.29.34.216,34.36.137.203,42756,443,UDP,0.1227412223815918,18,19944,1927.553285039525,8740,19188,0.0127558821409207,0.0436127185821533
146.75.121.91,172.29.34.216,443,38198,TCP,10.32732224464416,12,820,4.149966532662911,78,0,2.209115385874921,7.588500022888184
172.29.34.1,172.29.34.217,53,45485,DNS,0.0008087158203125,2,275,53.5,191,0,0.0,0.0008087158203125
172.29.34.1,172.29.34.217,53,39013,DNS,0.002685546875,2,295,63.5,211,0,0.0,0.002685546875
172.29.34.1,172.29.34.217,53,43719,DNS,0.0009162425994873,2,269,42.5,177,0,0.0,0.0009162425994873
141.48.4.230,172.29.34.194,443,53390,TCP,0.3526020050048828,231,936919,3464.698460014448,13746,921673,0.0153651798830712,0.2080345153808593
141.48.4.230,172.29.34.194,443,53392,TCP,0.2168731689453125,14,952,3.927922024247863,78,0,0.0546682214147343,0.2059934139251709
141.48.4.230,172.29.34.194,443,47686,TCP,0.2446558475494384,17,1078,7.475912877796355,78,0,0.0505404232568492,0.2098023891448974
141.48.4.230,172.29.34.194,443,47690,TCP,0.2457895278930664,12,820,4.149966532662911,78,0,0.0592338496013112,0.2084567546844482
141.48.4.230,172.29.34.194,443,47686,TCP,0.2403039932250976,10,7759,757.7993731852778,2600,7099,0.0648172698748436,0.2090756893157959
141.48.4.230,172.29.34.194,443,47704,TCP,1.874100923538208,14,952,3.927922024247863,78,0,0.4401694043643542,1.657635450363159
141.48.2.95,172.29.34.194,443,43498,TCP,5.917849063873291,11,730,7.125788342641973,78,0,1.690032274031023,5.658507585525513
172.29.34.1,172.29.34.194,53,42164,DNS,0.0306231975555419,2,348,90.0,264,0,0.0,0.0306231975555419
141.48.4.230,172.29.34.194,443,47704,TCP,1.871938228607178,13,14670,1013.976984671638,2802,13812,0.4557734744912615,1.656479597091675
172.29.34.1,172.29.34.194,53,33789,DNS,0.030325174331665,2,372,102.0,288,0,0.0,0.030325174331665
172.29.34.1,172.29.34.194,53,34543,DNS,0.030588150024414,2,390,111.0,306,0,0.0,0.030588150024414
141.48.2.95,172.29.34.194,443,43498,TCP,5.916361093521118,8,5179,720.9966951207197,2160,4651,1.982847671643796,5.698997974395752
141.48.2.95,172.29.34.194,443,43514,TCP,9.216033220291138,13,886,4.035346784185847,78,0,1.473284375232462,5.00514817237854
141.48.2.95,172.29.34.194,443,43514,TCP,9.214198589324951,14,9332,580.4635726586755,2160,8408,1.426985728461339,5.005165338516235
172.29.34.1,172.29.34.194,53,46130,DNS,0.0005629062652587,2,258,37.0,166,0,0.0,0.0005629062652587
172.29.34.1,172.29.34.215,53,56779,DNS,0.0012989044189453,2,246,33.0,156,0,0.0,0.0012989044189453
141.48.2.10,172.29.34.215,443,57742,TCP,5.303565740585327,15,1018,3.827386691841953,78,0,1.282841494743014,5.000129222869873
141.48.2.10,172.29.34.215,443,57742,TCP,5.297258377075195,16,8875,688.3183056143066,2605,7819,1.24311331333399,5.000154495239258
172.29.34.194,2.21.245.189,41152,443,TCP,0.7127764225006104,8,9374,505.1598138213293,1964,8846,0.1534199202091778,0.4319851398468017
142.251.39.226,172.29.34.220,443,52013,UDP,0.175257921218872,19,12050,662.576595687136,2546,11252,0.0132625087256341,0.0499975681304931
142.251.39.226,172.29.34.220,443,59594,TCP,0.7651524543762207,9,11802,410.7532376284115,1978,11208,0.1542273372742562,0.4562506675720215
141.48.4.230,172.29.34.194,443,47714,TCP,0.2608125209808349,83,5674,4.689332455005355,78,0,0.0233025713810805,0.2112209796905517
141.48.4.230,172.29.34.194,443,47718,TCP,0.2306818962097168,15,1018,3.827386691841953,78,0,0.0528328950902534,0.2063961029052734
141.48.4.230,172.29.34.194,443,47714,TCP,0.2552022933959961,107,366137,2765.046112236649,15114,359075,0.0204963026412643,0.2109973430633545
141.48.4.230,172.29.34.194,443,47730,TCP,0.2228000164031982,16,22572,996.5046725931596,2802,21516,0.0516654126381402,0.2080464363098144
141.48.4.230,172.29.34.194,443,47746,TCP,0.2306828498840332,14,952,3.927922024247863,78,0,0.0558202321686585,0.2109463214874267
